expected,estimated,time
195.997718,197,0.009000063
,,
195.997718,197,0.00999999
,,
195.997718,197,0.008999825
,,
207.6523488,200,0.009000063
,,
207.6523488,200,0.009000063
,,
207.6523488,200,0.009000063
,,
207.6523488,200,0.009000063
,,
207.6523488,200,0.008999825
,,
220,200,0.009000063
,,
220,200,0.007999897
,,
220,200,0.009000063
,,
220,200,0.009000063
,,
220,200,0.008000135
,,
233.0818808,200,0.00999999
,,
233.0818808,116,0.008999825
,,
233.0818808,200,0.009000063
,,
233.0818808,116,0.00999999
,,
233.0818808,116,0.00999999
,,
246.9416506,124,0.008999825
,,
246.9416506,124,0.00999999
,,
246.9416506,124,0.00999999
,,
246.9416506,124,0.011000156
,,
246.9416506,124,0.012000084
,,
261.6255653,131,0.009000063
,,
261.6255653,131,0.011000156
,,
261.6255653,131,0.009000063
,,
261.6255653,131,0.00999999
,,
261.6255653,131,0.00999999
,,
277.182631,139,0.012000084
,,
277.182631,139,0.010999918
,,
277.182631,139,0.00999999
,,
277.182631,139,0.008999825
,,
277.182631,139,0.00999999
,,
293.6647679,146,0.008999825
,,
293.6647679,146,0.011000156
,,
293.6647679,146,0.00999999
,,
293.6647679,146,0.009000063
,,
293.6647679,146,0.00999999
,,
311.1269837,155,0.009000063
,,
311.1269837,155,0.009000063
,,
311.1269837,155,0.008999825
,,
311.1269837,155,0.00999999
,,
311.1269837,156,0.008999825
,,
329.6275569,164,0.009000063
,,
329.6275569,164,0.009000063
,,
329.6275569,164,0.013000011
,,
329.6275569,164,0.00999999
,,
329.6275569,164,0.008999825
,,
349.2282314,175,0.008000135
,,
349.2282314,175,0.009000063
,,
349.2282314,175,0.00999999
,,
349.2282314,175,0.00999999
,,
349.2282314,175,0.009000063
,,
369.9944227,186,0.009000063
,,
369.9944227,186,0.007999897
,,
369.9944227,186,0.009000063
,,
369.9944227,186,0.008999825
,,
369.9944227,186,0.009000063
,,
391.995436,197,0.00999999
,,
391.995436,197,0.013000011
,,
391.995436,197,0.007999897
,,
391.995436,197,0.009000063
,,
391.995436,197,0.00999999
,,
415.3046976,200,0
,,
415.3046976,200,0.009000063
,,
415.3046976,200,0.00999999
,,
415.3046976,200,0.007999897
,,
415.3046976,200,0.009000063
,,
440,200,0.009000063
,,
440,200,0.009000063
,,
440,200,0.00999999
,,
440,146,0.009000063
,,
440,146,0.00999999
,,
466.1637615,155,0.009000063
,,
466.1637615,155,0.012000084
,,
466.1637615,155,0.00999999
,,
466.1637615,155,0.013000011
,,
466.1637615,155,0.007999897
,,
493.8833013,164,0.010999918
,,
493.8833013,164,0.009000063
,,
493.8833013,164,0.00999999
,,
493.8833013,164,0.009000063
,,
493.8833013,164,0.00999999
,,
523.2511306,175,0.009000063
,,
523.2511306,175,0.009000063
,,
523.2511306,173,0.009000063
,,
523.2511306,173,0.00999999
,,
523.2511306,173,0.00999999
,,
554.365262,183,0.009000063
,,
554.365262,186,0.009000063
,,
554.365262,186,0.009000063
,,
554.365262,186,0.009000063
,,
554.365262,186,0.009000063
,,
587.3295358,197,0.010000229
,,
587.3295358,197,0.009000063
,,
587.3295358,197,0.008999825
,,
587.3295358,197,0.008999825
,,
587.3295358,195,0.011999846
,,
622.2539674,200,0.008999825
,,
622.2539674,200,0.00999999
,,
622.2539674,200,0.008999825
,,
622.2539674,200,0.007999897
,,
622.2539674,200,0.007999897
,,
659.2551138,164,0.010000229
,,
659.2551138,164,0.010999918
,,
659.2551138,164,0.010999918
,,
659.2551138,164,0.009000063
,,
659.2551138,164,0.015000105
,,
698.4564629,173,0.010999918
,,
698.4564629,173,0.00999999
,,
698.4564629,173,0.00999999
,,
698.4564629,173,0.009000063
,,
698.4564629,173,0.008000135
,,
739.9888454,186,0.009000063
,,
739.9888454,186,0.009000063
,,
739.9888454,186,0.009000063
,,
739.9888454,186,0.009000063
,,
739.9888454,186,0.007999897
,,
783.990872,195,0.009000063
,,
783.990872,197,0.008999825
,,
783.990872,197,0.008999825
,,
783.990872,197,0.008999825
,,
783.990872,197,0.011000156
,,
830.6093952,200,0.008000135
,,
830.6093952,200,0.011000156
,,
830.6093952,200,0.013000011
,,
830.6093952,200,0.00999999
,,
830.6093952,200,0.009000063
,,
880,175,0.008999825
,,
880,175,0.008999825
,,
880,175,0.009000063
,,
880,175,0.009000063
,,
880,175,0.012000084
,,
932.327523,186,0.009000063
,,
932.327523,186,0.009000063
,,
932.327523,186,0.009000063
,,
932.327523,186,0.009000063
,,
932.327523,186,0.008999825
,,
987.7666025,197,0.00999999
,,
987.7666025,197,0.00999999
,,
987.7666025,197,0.009000063
,,
987.7666025,197,0.00999999
,,
987.7666025,197,0.009000063
,,
1046.502261,173,0.00999999
,,
1046.502261,173,0.010999918
,,
1046.502261,173,0.012000084
,,
1046.502261,173,0.010999918
,,
1046.502261,173,0.008999825
,,
1108.730524,183,0.00999999
,,
1108.730524,183,0.012999773
,,
1108.730524,186,0.008999825
,,
1108.730524,186,0.008999825
,,
1108.730524,183,0.009000063
,,
1174.659072,195,0.008999825
,,
1174.659072,195,0.00999999
,,
1174.659072,197,0.00999999
,,
1174.659072,197,0.009000063
,,
1174.659072,195,0.010999918
,,
1244.507935,200,0.00999999
,,
1244.507935,200,0.009000063
,,
1244.507935,200,0.008000135
,,
1244.507935,200,0.007999897
,,
1244.507935,200,0.009000063
,,
1318.510228,188,0.00999999
,,
1318.510228,188,0.009000063
,,
1318.510228,188,0.009000063
,,
1318.510228,188,0.010999918
,,
1318.510228,188,0.009000063
,,
1396.912926,200,0.008999825
,,
1396.912926,200,0.00999999
,,
1396.912926,200,0.008999825
,,
1396.912926,200,0.013000011
,,
1396.912926,200,0.007999897
,,
1479.977691,186,0.009000063
,,
1479.977691,186,0.009000063
,,
1479.977691,186,0.00999999
,,
1479.977691,186,0.009000063
,,
1479.977691,186,0.00999999
,,
1567.981744,195,0.009000063
,,
1567.981744,195,0.012000084
,,
1567.981744,195,0.007999897
,,
1567.981744,197,0.009000063
,,
1567.981744,195,0.009000063
,,
1661.21879,183,0.009000063
,,
1661.21879,183,0.009000063
,,
1661.21879,186,0.008999825
,,
1661.21879,186,0.009000063
,,
1661.21879,186,0.009000063
,,
1760,195,0.008000135
,,
1760,195,0.013000011
,,
1760,197,0.008999825
,,
1760,195,0.008000135
,,
1760,195,0.008999825
,,
1864.655046,186,0.008999825
,,
1864.655046,186,0.010999918
,,
1864.655046,186,0.009000063
,,
1864.655046,188,0.00999999
,,
1864.655046,186,0.00999999
,,
1975.533205,197,0.009000063
,,
1975.533205,197,0.009000063
,,
1975.533205,200,0.013000011
,,
1975.533205,200,0.009000063
,,
1975.533205,200,0.011000156
,,
2093.004522,190,0.008000135
,,
2093.004522,190,0.00999999
,,
2093.004522,200,0.009000063
,,
2093.004522,200,0.009000063
,,
2093.004522,200,0.009000063
,,
2217.461048,200,0.008999825
,,
2217.461048,200,0.00999999
,,
2217.461048,200,0.008999825
,,
2217.461048,200,0.012000084
,,
2217.461048,200,0.009000063
,,
2349.318143,195,0.009000063
,,
2349.318143,195,0.00999999
,,
2349.318143,195,0.00999999
,,
2349.318143,195,0.00999999
,,
2349.318143,195,0.00999999
,,
2489.01587,192,0.009000063
,,
2489.01587,190,0.008999825
,,
2489.01587,200,0.008000135
,,
2489.01587,200,0.00999999
,,
2489.01587,200,0.008999825
,,
2637.020455,200,0.00999999
,,
2637.020455,200,0.013999939
,,
2637.020455,197,0.010999918
,,
2637.020455,197,0.00999999
,,
2637.020455,200,0.008000135
,,
2793.825851,200,0.013999939
,,
2793.825851,200,0.009000063
,,
2793.825851,200,0.009000063
,,
2793.825851,200,0.008000135
,,
2793.825851,200,0.013999939
,,
2959.955382,197,0.009000063
,,
2959.955382,197,0.009000063
,,
2959.955382,200,0.007999897
,,
2959.955382,200,0.00999999
,,
2959.955382,200,0.009000063
,,
3135.963488,195,0.009000063
,,
3135.963488,197,0.009000063
,,
3135.963488,197,0.010999918
,,
3135.963488,197,0.009000063
,,
3135.963488,197,0.009000063
,,
3322.437581,195,0.009000063
,,
3322.437581,195,0.009000063
,,
3322.437581,197,0.008999825
,,
3322.437581,197,0.009000063
,,
3322.437581,197,0.009000063
,,
3520,195,0.010999918
,,
3520,195,0.007999897
,,
3520,197,0.00999999
,,
3520,197,0.010000229
,,
3520,197,0.00999999
,,
3729.310092,195,0.019999981
,,
3729.310092,197,0.009000063
,,
3729.310092,197,0.008000135
,,
3729.310092,197,0.009000063
,,
3729.310092,195,0.00999999
,,
3951.06641,197,0.009000063
,,
3951.06641,197,0.009000063
,,
3951.06641,197,0.008999825
,,
3951.06641,197,0.008999825
,,
3951.06641,197,0.007999897
,,
4186.009045,200,0.012000084
,,
4186.009045,200,0.008999825
,,
4186.009045,200,0.011000156
,,
4186.009045,200,0.008000135
,,
4186.009045,200,0.00999999
,,
29.13523509,70,0.012000084
,,
29.13523509,70,0.013000011
,,
29.13523509,70,0.011999846
,,
29.13523509,70,0.011000156
,,
30.86770633,70,0.00999999
,,
30.86770633,70,0.021000147
,,
30.86770633,70,0.011999846
,,
30.86770633,70,0.00999999
,,
30.86770633,70,0.012000084
,,
32.70319566,70,0.010999918
,,
32.70319566,70,0.010999918
,,
32.70319566,70,0.010999918
,,
32.70319566,70,0.011000156
,,
58.27047019,70,0.011000156
,,
58.27047019,70,0.010999918
,,
58.27047019,70,0.00999999
,,
58.27047019,70,0.012000084
,,
58.27047019,70,0.012000084
,,
61.73541266,70,0.016000032
,,
61.73541266,70,0.010999918
,,
61.73541266,70,0.00999999
,,
61.73541266,70,0.00999999
,,
61.73541266,70,0.010999918
,,
65.40639133,80,0.012000084
,,
65.40639133,80,0.013000011
,,
65.40639133,80,0.00999999
,,
65.40639133,80,0.010999918
,,
65.40639133,70,0.00999999
,,
69.29565774,70,0.010999918
,,
69.29565774,70,0.011000156
,,
69.29565774,70,0.011000156
,,
69.29565774,70,0.010999918
,,
69.29565774,70,0.00999999
,,
73.41619198,73,0.011000156
,,
73.41619198,73,0.013000011
,,
73.41619198,73,0.011000156
,,
73.41619198,73,0.013000011
,,
73.41619198,73,0.00999999
,,
77.78174593,183,0.009000063
,,
77.78174593,183,0.00999999
,,
77.78174593,78,0.00999999
,,
77.78174593,78,0.013000011
,,
77.78174593,78,0.011000156
,,
82.40688923,82,0.00999999
,,
82.40688923,82,0.009000063
,,
82.40688923,82,0.00999999
,,
82.40688923,82,0.012000084
,,
82.40688923,82,0.012000084
,,
87.30705786,87,0.00999999
,,
87.30705786,87,0.00999999
,,
87.30705786,87,0.008999825
,,
87.30705786,87,0.01699996
,,
87.30705786,87,0.011000156
,,
92.49860568,93,0.00999999
,,
92.49860568,93,0.011000156
,,
92.49860568,93,0.00999999
,,
92.49860568,93,0.00999999
,,
92.49860568,93,0.00999999
,,
97.998859,98,0.017000198
,,
97.998859,98,0.00999999
,,
97.998859,98,0.010999918
,,
97.998859,98,0.010999918
,,
97.998859,98,0.00999999
,,
103.8261744,200,0.009000063
,,
103.8261744,200,0.00999999
,,
103.8261744,200,0.009000063
,,
103.8261744,104,0.010000229
,,
103.8261744,200,0.00999999
,,
110,110,0.011000156
,,
110,110,0.015999794
,,
110,110,0.011000156
,,
110,110,0.013999939
,,
110,110,0.00999999
,,
116.5409404,116,0.00999999
,,
116.5409404,116,0.00999999
,,
116.5409404,116,0.010999918
,,
116.5409404,116,0.010999918
,,
116.5409404,116,0.00999999
,,
123.4708253,124,0.010000229
,,
123.4708253,124,0.011999846
,,
123.4708253,124,0.010999918
,,
123.4708253,124,0.00999999
,,
123.4708253,124,0.010999918
,,
130.8127827,131,0.00999999
,,
130.8127827,131,0.009000063
,,
